username,profile_name,tweet_content,category,brand_name,hashtags,mentions,timestamp,retweets,likes
@Kushakapila,Kusha Kapila,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-28T01:03:15.203377,32,12
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-13T00:19:26.288895,23,63
@KomalPandey,Komal Pandey,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-15T05:43:03.775973,3,63
@KomalPandey,Komal Pandey,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-14T08:06:25.611429,45,99
@Fashionista123,Fashion Guru,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-22T13:07:21.470649,11,27
@Fashionista123,Fashion Guru,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-09T18:39:18.779297,20,93
@Fashionista123,Fashion Guru,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-17T06:45:33.734402,13,50
@VintageVogue,Vintage Vogue,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-30T08:12:20.109886,21,22
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-10T21:33:30.345541,26,43
@VintageVogue,Vintage Vogue,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-04T09:15:04.362297,24,99
@EcoFashion,Eco Fashion,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-18T07:52:00.620013,37,70
@EcoFashion,Eco Fashion,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-23T21:56:20.080535,2,70
@AnkushBahuguna,Ankush Bahuguna,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-07-05T04:11:31.970209,15,71
@VintageVogue,Vintage Vogue,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-30T14:43:48.585813,18,27
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-09T09:08:17.377334,13,68
@Fashionista123,Fashion Guru,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-03T04:24:08.659983,21,47
@EcoFashion,Eco Fashion,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-17T23:07:11.510343,14,17
@VintageVogue,Vintage Vogue,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-10T16:02:53.589339,33,5
@VintageVogue,Vintage Vogue,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-27T19:54:04.543595,21,72
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-25T13:48:21.284796,32,9
@TrendyChic,Trendy Chic,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-13T15:59:05.898439,3,88
@TrendyChic,Trendy Chic,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-10T01:34:30.298226,28,51
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-22T08:14:19.800520,27,71
@EcoFashion,Eco Fashion,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-26T22:47:57.271504,17,49
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-26T20:48:08.803553,3,56
@VintageVogue,Vintage Vogue,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-21T05:06:21.892128,50,70
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-02T18:28:53.621499,14,77
@Fashionista123,Fashion Guru,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-11T14:26:13.353374,41,27
@TrendyChic,Trendy Chic,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-08T13:13:20.768406,37,65
@TrendyChic,Trendy Chic,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-09T05:10:54.168610,23,63
@Fashionista123,Fashion Guru,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-21T20:15:03.252834,28,19
@Fashionista123,Fashion Guru,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-22T06:53:58.869883,8,58
@KomalPandey,Komal Pandey,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-25T06:21:47.650061,13,45
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-01T09:44:39.700815,3,91
@Fashionista123,Fashion Guru,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-30T06:53:29.062458,39,50
@TrendyChic,Trendy Chic,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-22T16:27:07.593713,39,85
@TrendyChic,Trendy Chic,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-23T19:42:43.885440,29,21
@Fashionista123,Fashion Guru,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-22T13:00:52.282545,23,62
@Fashionista123,Fashion Guru,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-14T00:17:44.921028,34,31
@KomalPandey,Komal Pandey,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-27T18:50:42.462899,24,25
@VintageVogue,Vintage Vogue,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-20T00:16:16.701998,27,69
@TrendyChic,Trendy Chic,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-07T09:16:34.133412,43,15
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-13T09:44:04.352109,3,53
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-19T17:45:45.818128,7,46
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-02T15:22:14.058634,1,22
@EcoFashion,Eco Fashion,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-07T19:17:34.069119,34,15
@Kushakapila,Kusha Kapila,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-05T22:47:15.311661,26,10
@Kushakapila,Kusha Kapila,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-05T03:13:27.975437,48,7
@Kushakapila,Kusha Kapila,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-14T23:27:11.111269,31,39
@Fashionista123,Fashion Guru,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-02T13:52:02.872974,25,9
@EcoFashion,Eco Fashion,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-21T21:04:10.627667,32,45
@VintageVogue,Vintage Vogue,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-08T14:19:45.821638,18,13
@Kushakapila,Kusha Kapila,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-28T02:26:08.711527,41,82
@Fashionista123,Fashion Guru,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-27T07:27:33.650686,25,12
@EcoFashion,Eco Fashion,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-27T14:02:58.504155,33,58
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-22T09:06:15.968103,23,48
@VintageVogue,Vintage Vogue,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-05T09:56:21.539117,36,46
@Kushakapila,Kusha Kapila,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-17T04:00:22.842831,48,1
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-06T04:23:45.494931,8,71
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-19T13:24:35.262931,49,58
@Kushakapila,Kusha Kapila,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-25T09:13:13.838946,12,18
@KomalPandey,Komal Pandey,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-13T16:46:46.872511,5,65
@VintageVogue,Vintage Vogue,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-09T13:30:58.840520,46,69
@EcoFashion,Eco Fashion,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-12T17:08:40.057479,48,10
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-07T15:44:26.117579,0,39
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-19T02:20:54.320942,32,98
@Fashionista123,Fashion Guru,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-24T15:24:17.048401,46,4
@Fashionista123,Fashion Guru,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-16T11:26:25.772202,45,100
@VintageVogue,Vintage Vogue,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-09T21:37:27.219830,29,60
@EcoFashion,Eco Fashion,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-20T07:53:09.502828,31,76
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-18T18:41:44.273554,3,90
@KomalPandey,Komal Pandey,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-11T01:50:30.670789,36,29
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-15T09:16:21.445663,22,1
@EcoFashion,Eco Fashion,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-17T20:51:30.322421,20,10
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-30T05:05:27.900810,23,19
@Fashionista123,Fashion Guru,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-14T00:38:30.954818,34,93
